sample_id,haplotype,assembly_name,location
NA18608,1,NA18608_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18608/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18608_hap1_NucFlag_v1.0.0-a2_ont_insertion.bw
NA18608,1,NA18608_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18608/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18608_hap1_NucFlag_v1.0.0-a2_ont_mismatch.bw
NA18608,1,NA18608_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18608/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18608_hap1_NucFlag_v1.0.0-a2_ont_deletion.bw
NA18608,1,NA18608_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18608/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18608_hap1_NucFlag_v1.0.0-a2_ont_cov.bw
NA18608,1,NA18608_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18608/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18608_hap1_NucFlag_v1.0.0-a2_ont_mapq.bw
NA18620,1,NA18620_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18620/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18620_hap1_NucFlag_v1.0.0-a2_ont_cov.bw
NA18620,1,NA18620_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18620/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18620_hap1_NucFlag_v1.0.0-a2_ont_mapq.bw
NA18620,1,NA18620_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18620/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18620_hap1_NucFlag_v1.0.0-a2_ont_deletion.bw
NA18620,1,NA18620_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18620/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18620_hap1_NucFlag_v1.0.0-a2_ont_softclip.bw
NA18620,1,NA18620_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18620/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18620_hap1_NucFlag_v1.0.0-a2_ont_ident.bw
NA18620,1,NA18620_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18620/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18620_hap1_NucFlag_v1.0.0-a2_ont_insertion.bw
NA18620,1,NA18620_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18620/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18620_hap1_NucFlag_v1.0.0-a2_ont_mismatch.bw
NA18747,1,NA18747_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18747/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18747_hap1_NucFlag_v1.0.0-a2_ont_mismatch.bw
NA18747,1,NA18747_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18747/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18747_hap1_NucFlag_v1.0.0-a2_ont_insertion.bw
NA18747,1,NA18747_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18747/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18747_hap1_NucFlag_v1.0.0-a2_ont_ident.bw
NA18747,1,NA18747_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18747/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18747_hap1_NucFlag_v1.0.0-a2_ont_cov.bw
NA18747,1,NA18747_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18747/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18747_hap1_NucFlag_v1.0.0-a2_ont_softclip.bw
NA18747,1,NA18747_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18747/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18747_hap1_NucFlag_v1.0.0-a2_ont_deletion.bw
NA18747,1,NA18747_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18747/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18747_hap1_NucFlag_v1.0.0-a2_ont_mapq.bw
NA18879,1,NA18879_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18879/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18879_hap1_NucFlag_v1.0.0-a2_ont_mapq.bw
NA18879,1,NA18879_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18879/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18879_hap1_NucFlag_v1.0.0-a2_ont_mismatch.bw
NA18879,1,NA18879_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18879/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18879_hap1_NucFlag_v1.0.0-a2_ont_insertion.bw
NA18879,1,NA18879_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18879/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18879_hap1_NucFlag_v1.0.0-a2_ont_ident.bw
NA18879,1,NA18879_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18879/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18879_hap1_NucFlag_v1.0.0-a2_ont_cov.bw
NA18879,1,NA18879_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18879/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18879_hap1_NucFlag_v1.0.0-a2_ont_softclip.bw
NA18879,1,NA18879_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18879/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18879_hap1_NucFlag_v1.0.0-a2_ont_deletion.bw
NA18906,1,NA18906_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18906/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18906_pat_NucFlag_v1.0.0-a2_ont_deletion.bw
NA18906,1,NA18906_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18906/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18906_pat_NucFlag_v1.0.0-a2_ont_insertion.bw
NA18906,1,NA18906_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18906/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18906_pat_NucFlag_v1.0.0-a2_ont_ident.bw
NA18906,1,NA18906_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18906/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18906_pat_NucFlag_v1.0.0-a2_ont_cov.bw
NA18906,1,NA18906_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18906/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18906_pat_NucFlag_v1.0.0-a2_ont_softclip.bw
NA18906,1,NA18906_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18906/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18906_pat_NucFlag_v1.0.0-a2_ont_mapq.bw
NA18906,1,NA18906_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18906/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18906_pat_NucFlag_v1.0.0-a2_ont_mismatch.bw
NA18940,1,NA18940_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18940/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18940_hap1_NucFlag_v1.0.0-a2_ont_mapq.bw
NA18940,1,NA18940_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18940/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18940_hap1_NucFlag_v1.0.0-a2_ont_mismatch.bw
NA18940,1,NA18940_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18940/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18940_hap1_NucFlag_v1.0.0-a2_ont_insertion.bw
NA18940,1,NA18940_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18940/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18940_hap1_NucFlag_v1.0.0-a2_ont_ident.bw
NA18940,1,NA18940_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18940/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18940_hap1_NucFlag_v1.0.0-a2_ont_cov.bw
NA18940,1,NA18940_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18940/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18940_hap1_NucFlag_v1.0.0-a2_ont_softclip.bw
NA18940,1,NA18940_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18940/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18940_hap1_NucFlag_v1.0.0-a2_ont_deletion.bw
NA18943,1,NA18943_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18943/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18943_hap1_NucFlag_v1.0.0-a2_ont_insertion.bw
NA18943,1,NA18943_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18943/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18943_hap1_NucFlag_v1.0.0-a2_ont_ident.bw
NA18943,1,NA18943_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18943/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18943_hap1_NucFlag_v1.0.0-a2_ont_cov.bw
NA18943,1,NA18943_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18943/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18943_hap1_NucFlag_v1.0.0-a2_ont_softclip.bw
NA18943,1,NA18943_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18943/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18943_hap1_NucFlag_v1.0.0-a2_ont_deletion.bw
NA18943,1,NA18943_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18943/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18943_hap1_NucFlag_v1.0.0-a2_ont_mapq.bw
NA18943,1,NA18943_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18943/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18943_hap1_NucFlag_v1.0.0-a2_ont_mismatch.bw
NA18944,1,NA18944_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18944/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18944_hap1_NucFlag_v1.0.0-a2_ont_mapq.bw
NA18944,1,NA18944_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18944/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18944_hap1_NucFlag_v1.0.0-a2_ont_mismatch.bw
NA18944,1,NA18944_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18944/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18944_hap1_NucFlag_v1.0.0-a2_ont_deletion.bw
NA18944,1,NA18944_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18944/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18944_hap1_NucFlag_v1.0.0-a2_ont_softclip.bw
NA18944,1,NA18944_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18944/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18944_hap1_NucFlag_v1.0.0-a2_ont_cov.bw
NA18944,1,NA18944_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18944/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18944_hap1_NucFlag_v1.0.0-a2_ont_ident.bw
NA18944,1,NA18944_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18944/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18944_hap1_NucFlag_v1.0.0-a2_ont_insertion.bw
NA18945,1,NA18945_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18945/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18945_hap1_NucFlag_v1.0.0-a2_ont_deletion.bw
NA18945,1,NA18945_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18945/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18945_hap1_NucFlag_v1.0.0-a2_ont_mapq.bw
NA18945,1,NA18945_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18945/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18945_hap1_NucFlag_v1.0.0-a2_ont_softclip.bw
NA18945,1,NA18945_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18945/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18945_hap1_NucFlag_v1.0.0-a2_ont_cov.bw
NA18945,1,NA18945_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18945/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18945_hap1_NucFlag_v1.0.0-a2_ont_ident.bw
NA18945,1,NA18945_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18945/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18945_hap1_NucFlag_v1.0.0-a2_ont_insertion.bw
NA18945,1,NA18945_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18945/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18945_hap1_NucFlag_v1.0.0-a2_ont_mismatch.bw
NA18948,1,NA18948_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18948/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18948_hap1_NucFlag_v1.0.0-a2_ont_mismatch.bw
NA18948,1,NA18948_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18948/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18948_hap1_NucFlag_v1.0.0-a2_ont_mapq.bw
NA18948,1,NA18948_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18948/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18948_hap1_NucFlag_v1.0.0-a2_ont_insertion.bw
NA18948,1,NA18948_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18948/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18948_hap1_NucFlag_v1.0.0-a2_ont_ident.bw
NA18948,1,NA18948_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18948/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18948_hap1_NucFlag_v1.0.0-a2_ont_cov.bw
NA18948,1,NA18948_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18948/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18948_hap1_NucFlag_v1.0.0-a2_ont_softclip.bw
NA18948,1,NA18948_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18948/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18948_hap1_NucFlag_v1.0.0-a2_ont_deletion.bw
NA18952,1,NA18952_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18952/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18952_hap1_NucFlag_v1.0.0-a2_ont_ident.bw
NA18952,1,NA18952_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18952/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18952_hap1_NucFlag_v1.0.0-a2_ont_cov.bw
NA18952,1,NA18952_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18952/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18952_hap1_NucFlag_v1.0.0-a2_ont_softclip.bw
NA18952,1,NA18952_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18952/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18952_hap1_NucFlag_v1.0.0-a2_ont_mapq.bw
NA18952,1,NA18952_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18952/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18952_hap1_NucFlag_v1.0.0-a2_ont_deletion.bw
NA18952,1,NA18952_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18952/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18952_hap1_NucFlag_v1.0.0-a2_ont_insertion.bw
NA18952,1,NA18952_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18952/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18952_hap1_NucFlag_v1.0.0-a2_ont_mismatch.bw
NA18959,1,NA18959_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18959/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18959_hap1_NucFlag_v1.0.0-a2_ont_cov.bw
NA18959,1,NA18959_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18959/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18959_hap1_NucFlag_v1.0.0-a2_ont_deletion.bw
NA18959,1,NA18959_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18959/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18959_hap1_NucFlag_v1.0.0-a2_ont_mapq.bw
NA18959,1,NA18959_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18959/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18959_hap1_NucFlag_v1.0.0-a2_ont_mismatch.bw
NA18959,1,NA18959_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18959/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18959_hap1_NucFlag_v1.0.0-a2_ont_insertion.bw
NA18959,1,NA18959_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18959/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18959_hap1_NucFlag_v1.0.0-a2_ont_ident.bw
NA18959,1,NA18959_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18959/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18959_hap1_NucFlag_v1.0.0-a2_ont_softclip.bw
NA18960,1,NA18960_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/NA18960/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/NA18960_hap1_NucFlag_v1.0.0-a2_ont_mapq.bw
